2026-04-08 20:25:40, 18.83°C, 21.0°C, 59.09%, 684.74 W/m2, 0.0461%, 5.94%
2026-04-08 20:25:45, 27.95°C, 14.6°C, 57.85%, 657.11 W/m2, 0.025%, 6.06%
2026-04-08 20:25:50, 24.83°C, 3.66°C, 53.88%, 664.25 W/m2, 0.0661%, 4.12%
2026-04-08 20:25:55, 22.12°C, 6.77°C, 52.56%, 629.59 W/m2, 0.0476%, 4.63%
2026-04-08 20:26:00, 23.02°C, 6.83°C, 58.6%, 669.0 W/m2, 0.0994%, 4.87%
2026-04-08 20:26:05, 29.02°C, 14.92°C, 57.6%, 662.53 W/m2, 0.0768%, 4.02%
2026-04-08 20:26:10, 26.6°C, 3.46°C, 53.16%, 512.35 W/m2, 0.0236%, 6.61%
2026-04-08 20:26:15, 27.84°C, 11.86°C, 55.99%, 518.26 W/m2, 0.0741%, 4.65%
2026-04-08 20:26:20, 22.82°C, 12.71°C, 59.79%, 548.02 W/m2, 0.098%, 4.21%
2026-04-08 20:26:25, 28.32°C, 4.92°C, 57.97%, 522.48 W/m2, 0.0526%, 4.71%
2026-04-08 20:26:30, 24.2°C, 12.01°C, 58.87%, 670.14 W/m2, 0.0643%, 6.65%
2026-04-08 20:26:35, 28.74°C, 7.11°C, 56.23%, 578.35 W/m2, 0.0521%, 5.74%
2026-04-08 20:26:40, 21.09°C, 11.96°C, 56.06%, 518.9 W/m2, 0.0906%, 5.76%
2026-04-08 20:26:45, 26.75°C, 10.11°C, 51.82%, 675.52 W/m2, 0.0663%, 6.32%
2026-04-08 20:26:50, 28.43°C, 12.19°C, 50.07%, 608.28 W/m2, 0.062%, 4.6%
2026-04-08 20:26:55, 27.86°C, 14.48°C, 55.79%, 515.26 W/m2, 0.0985%, 4.8%
2026-04-08 20:27:00, 29.84°C, 18.82°C, 51.64%, 526.1 W/m2, 0.0738%, 6.45%
2026-04-08 20:27:05, 27.19°C, 5.75°C, 53.82%, 609.37 W/m2, 0.0361%, 6.5%
2026-04-08 20:27:10, 23.58°C, 17.55°C, 50.69%, 701.41 W/m2, 0.0765%, 6.06%
2026-04-08 20:27:15, 26.46°C, 15.78°C, 50.75%, 548.57 W/m2, 0.0651%, 4.41%
2026-04-08 20:27:20, 20.78°C, 10.14°C, 52.21%, 674.91 W/m2, 0.0721%, 4.36%
2026-04-08 20:27:25, 26.76°C, 2.81°C, 57.02%, 708.44 W/m2, 0.0252%, 6.37%
2026-04-08 20:27:30, 29.49°C, 6.0°C, 56.2%, 558.66 W/m2, 0.0522%, 6.44%
2026-04-08 20:27:35, 23.67°C, 12.66°C, 50.25%, 671.49 W/m2, 0.087%, 5.45%
2026-04-08 20:27:40, 29.65°C, 1.28°C, 53.55%, 504.82 W/m2, 0.033%, 4.5%
2026-04-08 20:27:45, 27.54°C, 11.12°C, 50.69%, 551.35 W/m2, 0.0352%, 4.9%
2026-04-08 20:27:50, 19.43°C, 1.95°C, 55.89%, 701.45 W/m2, 0.0659%, 4.18%
2026-04-08 20:27:56, 29.02°C, 14.35°C, 54.26%, 568.62 W/m2, 0.0392%, 6.54%
2026-04-08 20:28:01, 20.43°C, 5.21°C, 54.42%, 583.66 W/m2, 0.0904%, 6.2%
2026-04-08 20:28:06, 20.48°C, 14.03°C, 53.77%, 596.69 W/m2, 0.0793%, 5.86%
2026-04-08 20:28:11, 28.49°C, 3.05°C, 56.76%, 706.91 W/m2, 0.0649%, 4.27%
2026-04-08 20:28:16, 23.63°C, 13.64°C, 58.15%, 596.33 W/m2, 0.0326%, 4.43%
2026-04-08 20:28:21, 20.51°C, 13.97°C, 52.27%, 514.15 W/m2, 0.0936%, 6.35%
2026-04-08 20:28:26, 28.79°C, 0.14°C, 54.26%, 585.13 W/m2, 0.0299%, 5.77%
2026-04-08 20:28:31, 25.74°C, 14.35°C, 59.07%, 683.19 W/m2, 0.0984%, 5.47%
2026-04-08 20:28:36, 19.02°C, 6.58°C, 53.14%, 509.69 W/m2, 0.0691%, 6.84%
2026-04-08 20:28:41, 22.21°C, 14.44°C, 54.28%, 607.37 W/m2, 0.0566%, 4.53%
2026-04-08 20:28:46, 25.17°C, 16.28°C, 54.44%, 623.71 W/m2, 0.041%, 4.22%
2026-04-08 20:28:51, 28.56°C, 20.81°C, 54.39%, 612.85 W/m2, 0.0558%, 4.4%
2026-04-08 20:28:56, 22.2°C, 16.79°C, 59.74%, 627.25 W/m2, 0.0938%, 5.14%
2026-04-08 20:29:01, 18.13°C, 14.38°C, 58.26%, 550.15 W/m2, 0.0542%, 5.69%
2026-04-08 20:29:06, 27.28°C, 18.0°C, 55.23%, 545.19 W/m2, 0.0351%, 6.88%
2026-04-08 20:29:11, 24.09°C, 10.29°C, 53.71%, 683.39 W/m2, 0.0605%, 4.94%
2026-04-08 20:29:16, 23.88°C, 8.67°C, 52.86%, 566.56 W/m2, 0.0381%, 6.57%
2026-04-08 20:29:21, 26.29°C, 3.31°C, 57.33%, 560.88 W/m2, 0.0389%, 4.22%
2026-04-08 20:29:26, 27.69°C, 14.76°C, 56.38%, 597.32 W/m2, 0.0398%, 6.77%
2026-04-08 20:29:31, 22.57°C, 9.77°C, 52.45%, 599.94 W/m2, 0.076%, 6.02%
2026-04-08 20:29:36, 23.52°C, 9.06°C, 58.98%, 712.06 W/m2, 0.0323%, 4.49%
2026-04-08 20:29:41, 21.33°C, 13.6°C, 57.85%, 668.62 W/m2, 0.0546%, 4.88%
2026-04-08 20:29:46, 24.31°C, 1.35°C, 54.04%, 652.09 W/m2, 0.0291%, 6.23%
2026-04-08 20:29:51, 28.78°C, 8.71°C, 56.18%, 522.74 W/m2, 0.0695%, 6.75%
2026-04-08 20:29:56, 25.23°C, 8.27°C, 57.28%, 503.41 W/m2, 0.0981%, 6.55%
2026-04-08 20:30:01, 20.1°C, 10.42°C, 58.06%, 504.94 W/m2, 0.0704%, 5.48%
2026-04-08 20:30:06, 20.87°C, 13.46°C, 59.01%, 611.18 W/m2, 0.0382%, 5.8%
2026-04-08 20:30:11, 19.52°C, 1.25°C, 51.99%, 553.55 W/m2, 0.0542%, 5.26%
2026-04-08 20:30:16, 21.06°C, 10.85°C, 58.95%, 654.54 W/m2, 0.0958%, 4.45%
2026-04-08 20:30:21, 27.35°C, 17.32°C, 58.87%, 511.97 W/m2, 0.0813%, 5.3%
2026-04-08 20:30:26, 20.1°C, 3.34°C, 55.98%, 558.09 W/m2, 0.0656%, 6.8%
2026-04-08 20:30:31, 27.09°C, 17.8°C, 57.72%, 573.18 W/m2, 0.0828%, 4.81%
2026-04-08 20:30:36, 24.44°C, 14.43°C, 57.9%, 502.59 W/m2, 0.0721%, 5.77%
2026-04-08 20:30:41, 21.03°C, 9.07°C, 54.01%, 658.46 W/m2, 0.0245%, 6.65%
2026-04-08 20:30:46, 20.78°C, 4.33°C, 59.68%, 556.14 W/m2, 0.087%, 4.76%
2026-04-08 20:30:51, 24.07°C, 10.55°C, 56.38%, 687.08 W/m2, 0.049%, 6.72%
2026-04-08 20:30:56, 18.88°C, 15.17°C, 53.14%, 633.66 W/m2, 0.0355%, 5.93%
2026-04-08 20:31:01, 21.15°C, 15.0°C, 52.42%, 626.66 W/m2, 0.0495%, 4.31%
2026-04-08 20:31:06, 21.35°C, 15.6°C, 54.57%, 521.33 W/m2, 0.0306%, 6.29%
2026-04-08 20:31:11, 27.47°C, 19.62°C, 58.76%, 679.3 W/m2, 0.0303%, 6.8%
2026-04-08 20:31:16, 25.52°C, 5.33°C, 53.71%, 624.78 W/m2, 0.0759%, 4.81%
2026-04-08 20:31:21, 18.71°C, 3.04°C, 56.27%, 567.1 W/m2, 0.097%, 6.85%
2026-04-08 20:31:26, 24.92°C, 6.53°C, 59.56%, 603.56 W/m2, 0.0525%, 5.41%
2026-04-08 20:31:31, 18.72°C, 5.09°C, 54.33%, 670.85 W/m2, 0.0516%, 4.27%
2026-04-08 20:31:36, 28.9°C, 12.48°C, 53.66%, 659.15 W/m2, 0.0855%, 4.92%
2026-04-08 20:31:41, 18.82°C, 13.79°C, 50.61%, 556.53 W/m2, 0.0382%, 5.6%
2026-04-08 20:31:46, 24.37°C, 9.84°C, 56.92%, 654.82 W/m2, 0.0917%, 4.65%
2026-04-08 20:31:51, 29.39°C, 9.47°C, 58.16%, 703.04 W/m2, 0.0581%, 5.54%
2026-04-08 20:31:56, 21.68°C, 6.63°C, 57.46%, 601.11 W/m2, 0.0673%, 4.01%
2026-04-08 20:32:01, 22.11°C, 11.07°C, 57.96%, 509.47 W/m2, 0.0794%, 6.65%
2026-04-08 20:32:06, 19.66°C, 0.2°C, 52.81%, 516.52 W/m2, 0.0348%, 5.64%
2026-04-08 20:32:11, 22.29°C, 7.09°C, 53.93%, 547.76 W/m2, 0.0325%, 6.2%
2026-04-08 20:32:16, 25.57°C, 2.37°C, 56.1%, 611.35 W/m2, 0.0858%, 4.93%
2026-04-08 20:32:21, 26.31°C, 5.42°C, 54.99%, 656.52 W/m2, 0.0655%, 6.19%
2026-04-08 20:32:26, 27.61°C, 16.67°C, 51.46%, 676.71 W/m2, 0.0574%, 6.71%
2026-04-08 20:32:31, 19.86°C, 12.2°C, 53.8%, 667.06 W/m2, 0.0918%, 6.05%
2026-04-08 20:32:36, 28.0°C, 4.65°C, 54.46%, 591.76 W/m2, 0.088%, 5.72%
2026-04-08 20:32:41, 24.18°C, 18.85°C, 55.0%, 544.52 W/m2, 0.0535%, 5.48%
2026-04-08 20:32:46, 21.81°C, 2.12°C, 56.36%, 695.83 W/m2, 0.0635%, 4.45%
2026-04-08 20:32:51, 29.69°C, 7.61°C, 56.76%, 602.85 W/m2, 0.0853%, 4.81%
2026-04-08 20:32:56, 18.18°C, 1.18°C, 59.54%, 653.52 W/m2, 0.0981%, 5.82%
2026-04-08 20:33:01, 25.31°C, 19.78°C, 52.92%, 565.31 W/m2, 0.0977%, 6.13%
2026-04-08 20:33:06, 29.89°C, 13.6°C, 53.57%, 563.7 W/m2, 0.058%, 6.56%
2026-04-08 20:33:11, 18.15°C, 1.78°C, 53.08%, 706.78 W/m2, 0.0548%, 7.0%
2026-04-08 20:33:16, 21.55°C, 5.72°C, 54.91%, 530.66 W/m2, 0.0968%, 4.67%
2026-04-08 20:33:21, 19.34°C, 13.56°C, 54.37%, 547.17 W/m2, 0.0616%, 5.62%
2026-04-08 20:33:26, 18.93°C, 12.05°C, 50.36%, 563.93 W/m2, 0.0957%, 4.47%
2026-04-08 20:33:31, 19.19°C, 2.58°C, 57.84%, 530.26 W/m2, 0.0794%, 4.67%
2026-04-08 20:33:36, 25.61°C, 4.26°C, 52.85%, 621.42 W/m2, 0.0674%, 4.13%
2026-04-08 20:33:41, 29.79°C, 15.49°C, 53.44%, 648.39 W/m2, 0.0751%, 5.26%
2026-04-08 20:33:46, 28.62°C, 10.9°C, 54.59%, 646.37 W/m2, 0.0943%, 4.9%
2026-04-08 20:33:51, 20.82°C, 1.49°C, 51.34%, 691.84 W/m2, 0.0375%, 5.2%
2026-04-08 20:33:56, 26.24°C, 20.81°C, 53.66%, 575.51 W/m2, 0.0261%, 6.47%
2026-04-08 20:34:01, 26.29°C, 11.13°C, 54.15%, 547.3 W/m2, 0.0733%, 5.02%
2026-04-08 20:34:06, 21.96°C, 3.12°C, 58.5%, 630.37 W/m2, 0.0985%, 4.09%
2026-04-08 20:34:11, 29.74°C, 17.52°C, 59.68%, 690.18 W/m2, 0.0412%, 4.04%
2026-04-08 20:34:16, 24.81°C, 2.09°C, 50.54%, 680.27 W/m2, 0.076%, 6.11%
2026-04-08 20:34:21, 27.55°C, 8.11°C, 57.8%, 698.24 W/m2, 0.0483%, 5.71%
2026-04-08 20:34:26, 21.45°C, 17.67°C, 54.19%, 541.04 W/m2, 0.074%, 6.99%
2026-04-08 20:34:31, 23.92°C, 16.39°C, 50.31%, 691.69 W/m2, 0.0318%, 6.74%
2026-04-08 20:34:36, 26.87°C, 10.7°C, 51.12%, 666.44 W/m2, 0.0456%, 4.7%
2026-04-08 20:34:41, 23.25°C, 14.41°C, 55.2%, 562.35 W/m2, 0.0499%, 5.71%
2026-04-08 20:34:46, 25.86°C, 12.57°C, 51.46%, 649.04 W/m2, 0.0365%, 6.29%
2026-04-08 20:34:51, 27.59°C, 12.54°C, 51.48%, 640.56 W/m2, 0.0296%, 5.75%
2026-04-08 20:34:56, 19.33°C, 1.75°C, 57.67%, 555.51 W/m2, 0.0706%, 5.55%
2026-04-08 20:35:01, 27.82°C, 10.71°C, 50.9%, 635.82 W/m2, 0.0883%, 4.7%
2026-04-08 20:35:06, 24.61°C, 10.96°C, 55.91%, 518.94 W/m2, 0.0983%, 5.27%
2026-04-08 20:35:11, 23.41°C, 18.78°C, 54.95%, 668.85 W/m2, 0.0818%, 6.95%
2026-04-08 20:35:16, 19.54°C, 11.4°C, 57.19%, 667.22 W/m2, 0.029%, 4.93%
2026-04-08 20:35:21, 29.68°C, 0.29°C, 56.83%, 688.22 W/m2, 0.0471%, 5.48%
2026-04-08 20:35:26, 20.14°C, 8.8°C, 53.31%, 639.6 W/m2, 0.0434%, 5.31%
2026-04-08 20:35:31, 28.15°C, 11.56°C, 52.33%, 519.79 W/m2, 0.0658%, 6.35%
2026-04-08 20:35:36, 22.54°C, 6.49°C, 54.17%, 560.86 W/m2, 0.0776%, 4.98%
2026-04-08 20:35:41, 23.78°C, 9.01°C, 53.58%, 519.96 W/m2, 0.0313%, 6.93%
2026-04-08 20:35:46, 21.64°C, 20.26°C, 53.01%, 614.0 W/m2, 0.0521%, 4.22%
2026-04-08 20:35:51, 19.62°C, 18.39°C, 54.1%, 575.75 W/m2, 0.0669%, 4.03%
2026-04-08 20:35:56, 29.33°C, 17.67°C, 51.91%, 524.32 W/m2, 0.0507%, 6.7%
2026-04-08 20:36:01, 19.57°C, 16.57°C, 59.61%, 639.92 W/m2, 0.0875%, 5.75%
2026-04-08 20:36:06, 23.11°C, 4.31°C, 52.61%, 539.6 W/m2, 0.0237%, 4.84%
2026-04-08 20:36:11, 28.21°C, 4.6°C, 53.39%, 610.65 W/m2, 0.0731%, 4.82%
2026-04-08 20:36:16, 22.07°C, 2.26°C, 56.49%, 552.13 W/m2, 0.0502%, 6.14%
2026-04-08 20:36:21, 22.16°C, 18.36°C, 58.58%, 585.87 W/m2, 0.0389%, 6.96%
2026-04-08 20:36:26, 26.98°C, 19.9°C, 53.88%, 508.0 W/m2, 0.0814%, 5.78%
2026-04-08 20:36:31, 22.45°C, 7.03°C, 52.4%, 584.72 W/m2, 0.0679%, 5.33%
2026-04-08 20:36:36, 29.99°C, 2.87°C, 57.43%, 615.08 W/m2, 0.0568%, 4.08%
2026-04-08 20:36:41, 26.58°C, 14.94°C, 55.06%, 601.94 W/m2, 0.0998%, 6.1%
2026-04-08 20:36:46, 28.19°C, 12.69°C, 54.55%, 552.31 W/m2, 0.0846%, 4.26%
2026-04-08 20:36:51, 21.24°C, 11.49°C, 54.88%, 640.08 W/m2, 0.0464%, 4.09%
2026-04-08 20:36:56, 24.49°C, 4.83°C, 57.99%, 592.06 W/m2, 0.0886%, 6.56%
2026-04-08 20:37:01, 26.15°C, 3.2°C, 55.09%, 526.18 W/m2, 0.0513%, 6.52%
2026-04-08 20:37:06, 19.3°C, 20.68°C, 57.6%, 678.83 W/m2, 0.0624%, 4.74%
2026-04-08 20:37:11, 21.57°C, 9.75°C, 54.71%, 617.59 W/m2, 0.0813%, 6.5%
2026-04-08 20:37:16, 22.94°C, 11.36°C, 50.02%, 690.89 W/m2, 0.0794%, 6.28%
2026-04-08 20:37:21, 23.12°C, 17.39°C, 58.52%, 591.28 W/m2, 0.0881%, 6.66%
2026-04-08 20:37:26, 23.74°C, 4.51°C, 56.44%, 638.54 W/m2, 0.0701%, 4.21%
2026-04-08 20:37:31, 19.9°C, 0.63°C, 54.29%, 638.37 W/m2, 0.0649%, 6.73%
2026-04-08 20:37:36, 19.84°C, 14.96°C, 53.19%, 668.51 W/m2, 0.0642%, 5.5%
2026-04-08 20:37:41, 20.53°C, 14.99°C, 50.49%, 623.22 W/m2, 0.0965%, 5.07%
2026-04-08 20:37:46, 25.96°C, 19.61°C, 51.66%, 536.29 W/m2, 0.0774%, 6.78%
2026-04-08 20:37:51, 28.03°C, 10.96°C, 53.13%, 593.17 W/m2, 0.0684%, 6.24%
2026-04-08 20:37:56, 27.57°C, 4.4°C, 56.25%, 669.11 W/m2, 0.0744%, 6.97%
2026-04-08 20:38:01, 28.54°C, 16.02°C, 52.78%, 702.16 W/m2, 0.0964%, 5.1%
2026-04-08 20:38:06, 21.87°C, 20.31°C, 53.67%, 564.36 W/m2, 0.0821%, 6.02%
2026-04-08 20:38:11, 25.49°C, 19.99°C, 50.13%, 630.2 W/m2, 0.0313%, 6.38%
2026-04-08 20:38:16, 28.6°C, 0.88°C, 53.71%, 539.39 W/m2, 0.0724%, 6.42%
2026-04-08 20:38:22, 27.33°C, 17.71°C, 50.37%, 562.33 W/m2, 0.0864%, 6.48%
2026-04-08 20:38:27, 18.51°C, 15.11°C, 52.64%, 564.52 W/m2, 0.0301%, 6.22%
2026-04-08 20:38:32, 26.39°C, 6.67°C, 56.1%, 617.38 W/m2, 0.0694%, 4.84%
2026-04-08 20:38:37, 27.68°C, 7.96°C, 57.74%, 573.39 W/m2, 0.0787%, 6.57%
2026-04-08 20:38:42, 20.69°C, 4.02°C, 50.55%, 609.27 W/m2, 0.0699%, 5.67%
2026-04-08 20:38:47, 22.13°C, 8.18°C, 56.28%, 711.83 W/m2, 0.0622%, 4.96%
2026-04-08 20:38:52, 22.64°C, 16.96°C, 51.94%, 615.38 W/m2, 0.0664%, 6.97%
2026-04-08 20:38:57, 23.55°C, 16.61°C, 54.52%, 613.17 W/m2, 0.0345%, 6.05%
2026-04-08 20:39:02, 23.9°C, 7.73°C, 58.42%, 704.86 W/m2, 0.0568%, 6.04%
2026-04-08 20:39:07, 20.94°C, 20.52°C, 58.19%, 531.37 W/m2, 0.0285%, 6.95%
2026-04-08 20:39:12, 26.5°C, 2.65°C, 50.1%, 684.42 W/m2, 0.0573%, 6.49%
2026-04-08 20:39:17, 28.8°C, 0.25°C, 59.82%, 661.41 W/m2, 0.067%, 4.11%
2026-04-08 20:39:22, 21.45°C, 4.15°C, 57.82%, 579.52 W/m2, 0.0927%, 4.17%
2026-04-08 20:39:27, 28.78°C, 9.98°C, 54.65%, 608.5 W/m2, 0.0724%, 4.81%
2026-04-08 20:39:32, 19.98°C, 14.88°C, 50.96%, 610.12 W/m2, 0.0876%, 5.32%
2026-04-08 20:39:37, 27.2°C, 7.87°C, 51.4%, 667.14 W/m2, 0.0862%, 6.52%
2026-04-08 20:39:42, 28.22°C, 18.47°C, 50.42%, 692.07 W/m2, 0.0948%, 4.21%
2026-04-08 20:39:47, 22.87°C, 17.2°C, 52.38%, 661.14 W/m2, 0.0304%, 4.55%
2026-04-08 20:39:52, 18.97°C, 8.52°C, 51.39%, 672.68 W/m2, 0.0804%, 6.13%
2026-04-08 20:39:57, 29.9°C, 11.66°C, 58.27%, 629.11 W/m2, 0.0322%, 6.85%
2026-04-08 20:40:02, 27.3°C, 12.01°C, 51.24%, 578.0 W/m2, 0.0951%, 5.74%
2026-04-08 20:40:07, 21.68°C, 8.48°C, 54.48%, 700.06 W/m2, 0.0225%, 4.53%
2026-04-08 20:40:12, 23.35°C, 7.94°C, 59.75%, 586.93 W/m2, 0.0537%, 5.02%
2026-04-08 20:40:17, 26.73°C, 13.37°C, 58.62%, 674.1 W/m2, 0.0417%, 4.13%
2026-04-08 20:40:22, 18.8°C, 6.99°C, 56.32%, 664.17 W/m2, 0.085%, 4.17%
2026-04-08 20:40:27, 28.6°C, 17.31°C, 56.6%, 506.31 W/m2, 0.0967%, 4.44%
2026-04-08 20:40:32, 19.62°C, 18.08°C, 54.47%, 570.68 W/m2, 0.025%, 6.98%
2026-04-08 20:40:37, 22.78°C, 5.85°C, 57.97%, 544.34 W/m2, 0.0293%, 4.78%
2026-04-08 20:40:42, 21.42°C, 14.22°C, 57.62%, 569.25 W/m2, 0.0861%, 4.64%
2026-04-08 20:40:47, 28.24°C, 5.61°C, 56.02%, 709.14 W/m2, 0.0376%, 4.33%
2026-04-08 20:40:52, 21.26°C, 14.66°C, 56.62%, 700.62 W/m2, 0.0461%, 4.39%
2026-04-08 20:40:57, 19.0°C, 11.48°C, 54.43%, 689.81 W/m2, 0.0709%, 5.9%
2026-04-08 20:41:02, 20.22°C, 0.64°C, 51.59%, 573.6 W/m2, 0.0604%, 5.85%
2026-04-08 20:41:07, 20.03°C, 0.25°C, 53.99%, 650.44 W/m2, 0.0328%, 6.49%
2026-04-08 20:41:12, 28.07°C, 20.97°C, 54.63%, 668.13 W/m2, 0.0256%, 5.76%
2026-04-08 20:41:17, 22.62°C, 17.44°C, 53.77%, 612.77 W/m2, 0.0616%, 5.85%
2026-04-08 20:41:22, 28.67°C, 11.57°C, 52.45%, 631.59 W/m2, 0.0791%, 6.48%
2026-04-08 20:41:27, 29.55°C, 5.58°C, 52.15%, 501.71 W/m2, 0.0765%, 4.17%
2026-04-08 20:41:32, 19.47°C, 14.95°C, 53.31%, 522.44 W/m2, 0.0213%, 4.82%
2026-04-08 20:41:37, 29.67°C, 0.58°C, 53.85%, 625.28 W/m2, 0.0674%, 5.56%
2026-04-08 20:41:42, 28.05°C, 9.31°C, 58.79%, 541.55 W/m2, 0.0669%, 6.33%
2026-04-08 20:41:47, 20.43°C, 20.91°C, 51.02%, 586.85 W/m2, 0.0866%, 4.27%
2026-04-08 20:41:52, 25.33°C, 5.63°C, 59.33%, 641.04 W/m2, 0.0894%, 6.29%
2026-04-08 20:41:57, 23.83°C, 20.27°C, 50.17%, 559.27 W/m2, 0.0623%, 6.34%
2026-04-08 20:42:02, 26.58°C, 5.29°C, 59.26%, 679.77 W/m2, 0.0463%, 5.28%
2026-04-08 20:42:07, 22.06°C, 5.13°C, 55.48%, 538.43 W/m2, 0.0335%, 6.2%
2026-04-08 20:42:12, 27.59°C, 11.76°C, 50.63%, 622.1 W/m2, 0.072%, 4.92%
2026-04-08 20:42:17, 23.75°C, 9.43°C, 52.69%, 560.28 W/m2, 0.0889%, 4.45%
2026-04-08 20:42:22, 29.35°C, 16.53°C, 50.74%, 589.51 W/m2, 0.0528%, 5.68%
2026-04-08 20:42:27, 18.22°C, 14.72°C, 54.21%, 517.03 W/m2, 0.0945%, 5.96%
2026-04-08 20:42:32, 28.16°C, 1.54°C, 58.54%, 636.02 W/m2, 0.0227%, 6.47%
2026-04-08 20:42:37, 19.68°C, 12.32°C, 50.34%, 518.76 W/m2, 0.0527%, 5.35%
2026-04-08 20:42:42, 27.72°C, 17.75°C, 53.35%, 643.95 W/m2, 0.0987%, 4.92%
2026-04-08 20:42:47, 19.05°C, 6.5°C, 57.24%, 502.85 W/m2, 0.0649%, 4.36%
2026-04-08 20:42:52, 25.42°C, 20.0°C, 52.96%, 580.73 W/m2, 0.0544%, 5.35%
2026-04-08 20:42:57, 29.81°C, 2.97°C, 54.35%, 563.35 W/m2, 0.0482%, 5.15%
2026-04-08 20:43:02, 22.6°C, 7.77°C, 52.09%, 616.47 W/m2, 0.0343%, 5.34%
2026-04-08 20:43:07, 29.28°C, 17.84°C, 56.43%, 665.24 W/m2, 0.0823%, 4.45%
2026-04-08 20:43:12, 18.32°C, 14.78°C, 53.4%, 655.31 W/m2, 0.0767%, 4.26%
2026-04-08 20:43:17, 29.35°C, 10.38°C, 58.87%, 507.25 W/m2, 0.0598%, 6.14%
2026-04-08 20:43:22, 28.32°C, 15.35°C, 52.59%, 686.98 W/m2, 0.0802%, 6.21%
2026-04-08 20:43:27, 24.44°C, 11.29°C, 57.49%, 594.93 W/m2, 0.0397%, 6.46%
2026-04-08 20:43:32, 20.47°C, 9.83°C, 59.56%, 630.73 W/m2, 0.0224%, 6.03%
2026-04-08 20:43:37, 27.65°C, 15.3°C, 50.37%, 554.37 W/m2, 0.0909%, 4.34%
2026-04-08 20:43:42, 29.41°C, 17.36°C, 53.19%, 631.46 W/m2, 0.0361%, 5.11%
2026-04-08 20:43:47, 27.16°C, 8.74°C, 51.96%, 657.62 W/m2, 0.0723%, 6.4%
2026-04-08 20:43:52, 25.95°C, 6.36°C, 54.89%, 592.57 W/m2, 0.0728%, 5.11%
2026-04-08 20:43:57, 24.55°C, 19.42°C, 52.21%, 683.09 W/m2, 0.0812%, 6.7%
2026-04-08 20:44:02, 29.91°C, 3.65°C, 53.57%, 588.55 W/m2, 0.0212%, 5.94%
2026-04-08 20:44:07, 24.18°C, 12.34°C, 56.19%, 536.32 W/m2, 0.0491%, 5.19%
2026-04-08 20:44:12, 20.04°C, 5.49°C, 56.41%, 711.12 W/m2, 0.0885%, 4.05%
2026-04-08 20:44:17, 23.82°C, 7.92°C, 53.18%, 672.64 W/m2, 0.0817%, 6.44%
2026-04-08 20:44:22, 28.74°C, 1.04°C, 50.37%, 636.34 W/m2, 0.0646%, 6.3%
2026-04-08 20:44:27, 21.39°C, 0.91°C, 53.27%, 500.15 W/m2, 0.0925%, 6.66%
2026-04-08 20:44:32, 29.19°C, 18.5°C, 51.93%, 638.53 W/m2, 0.096%, 5.79%
2026-04-08 20:44:37, 23.83°C, 1.25°C, 58.11%, 704.35 W/m2, 0.0594%, 6.86%
2026-04-08 20:44:42, 18.64°C, 3.77°C, 56.23%, 631.83 W/m2, 0.0278%, 4.55%
2026-04-08 20:44:47, 28.59°C, 8.52°C, 57.22%, 548.82 W/m2, 0.084%, 5.45%
2026-04-08 20:44:52, 18.2°C, 18.1°C, 55.55%, 628.24 W/m2, 0.0563%, 4.79%
2026-04-08 20:44:57, 21.98°C, 15.36°C, 52.8%, 573.61 W/m2, 0.0701%, 5.11%
2026-04-08 20:45:02, 21.34°C, 8.03°C, 56.01%, 698.87 W/m2, 0.0615%, 6.49%
2026-04-08 20:45:07, 29.32°C, 8.23°C, 56.82%, 633.98 W/m2, 0.0718%, 5.88%
2026-04-08 20:45:12, 19.64°C, 0.79°C, 50.47%, 500.56 W/m2, 0.0454%, 4.33%
2026-04-08 20:45:17, 24.6°C, 20.15°C, 55.09%, 713.13 W/m2, 0.0667%, 6.71%
2026-04-08 20:45:22, 29.03°C, 9.85°C, 55.53%, 560.84 W/m2, 0.0934%, 6.68%
2026-04-08 20:45:27, 25.26°C, 15.96°C, 51.01%, 611.49 W/m2, 0.0806%, 4.97%
2026-04-08 20:45:32, 19.8°C, 12.23°C, 56.16%, 564.27 W/m2, 0.0816%, 6.26%
2026-04-08 20:45:37, 20.5°C, 19.54°C, 52.6%, 696.86 W/m2, 0.0256%, 5.47%
2026-04-08 20:45:42, 25.47°C, 11.87°C, 58.65%, 572.97 W/m2, 0.0339%, 4.74%
2026-04-08 20:45:47, 18.8°C, 10.36°C, 52.85%, 539.34 W/m2, 0.0919%, 6.5%
2026-04-08 20:45:52, 20.86°C, 17.88°C, 59.08%, 559.44 W/m2, 0.0358%, 4.05%
2026-04-08 20:45:57, 26.5°C, 6.33°C, 56.46%, 598.0 W/m2, 0.062%, 5.8%
2026-04-08 20:46:02, 22.36°C, 12.6°C, 54.81%, 703.26 W/m2, 0.0553%, 4.82%
2026-04-08 20:46:07, 29.54°C, 13.8°C, 58.66%, 539.84 W/m2, 0.0789%, 6.12%
2026-04-08 20:46:12, 23.05°C, 17.44°C, 58.41%, 640.65 W/m2, 0.0482%, 6.91%
2026-04-08 20:46:17, 19.83°C, 6.98°C, 55.22%, 567.05 W/m2, 0.0973%, 4.5%
2026-04-08 20:46:22, 26.83°C, 17.73°C, 54.15%, 530.01 W/m2, 0.0919%, 4.63%
2026-04-08 20:46:27, 23.03°C, 11.49°C, 52.09%, 712.64 W/m2, 0.0794%, 4.77%
